created_at;text;sentiment;sentiment_polarity;source;context_annotations;geo;name;username;location;verified
2022-06-30 23:54:38+00:00;"RT @nanamax928: 海外に戻る前に習得したいことがあって、明日から学生になります。
Excelも使いこなせない55歳のおばちゃんがJava言語を習いAndroidのアプリを開発するまでの第一章の始まりです。
20代の若者に混じって学生になるスタート
今の心境は、不安…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1238186761110433792', 'name': 'Mobile development'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1238187952997462016', 'name': 'Android development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1238186761110433792', 'name': 'Mobile development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1238187952997462016', 'name': 'Android development'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026820777', 'name': 'Android'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '10026820777', 'name': 'Android'}}]";;silentwosperer;silentwisperer_;usa;False
2022-06-30 23:54:36+00:00;@java_warrior @kashmirigirl_ I knew what you meant.  In fact I read it as you intended and didn’t even see the error until I saw your correction 😂!;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;Vauch;Vauchless_Draws;;False
2022-06-30 23:54:27+00:00;"RT @bobidream: yang mau serasa di Japan dah bisa monitor Dieng Van Java, tadi pagi dah -1 

#upas";Sentiment(polarity=-1.0, subjectivity=0.0);-1.0;Twitter for Android;[];;ベルきち;program_SE_;;False
2022-06-30 23:54:26+00:00;Pangkal Masalah Persik Kembalikan Piala Trofeo Ronaldinho https://t.co/TWQQYUvHJF;Sentiment(polarity=0.0, subjectivity=0.0);0.0;WordPress.com;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809824842329387008', 'name': 'Ronaldinho Gaúcho', 'description': 'Ronaldinho Gaúcho'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '809824842329387008', 'name': 'Ronaldinho Gaúcho', 'description': 'Ronaldinho Gaúcho'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '809824842329387008', 'name': 'Ronaldinho Gaúcho', 'description': 'Ronaldinho Gaúcho'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1285942425861545984', 'name': 'Sports figures'}}];;Polsek Cikarang Utara;UtaraCikarang;;False
2022-06-30 23:54:24+00:00;RT @CornerHardMC: We have a new FAQ on the Java Chat Reporting feature, which will hopefully clarify what is and is not part of Chat Report…;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[];;Padmashree Jha;PadmashreeJha;;False
2022-06-30 23:54:12+00:00;"RT @Schnurri_tv: The 1.5.2 is now available for everyone :)
(Minecraft Java 1.12.2 + forge is needed)
https://t.co/RtYosHqlek

Contains:
 -…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games - Entertainment'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '10043689888', 'name': 'Minecraft'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '10043689888', 'name': 'Minecraft'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}];;Matias Reina;mellimatias;Salto, Uruguay;False
2022-06-30 23:54:09+00:00;"今日からJava・プログラミング学習の職業訓練校に通います✨

初日だからオリエンテーションくらいだけど、若干緊張しますね笑😂

IT業界へ転職するという目的は忘れないようにしないとダラダラ通うだけの日々になりそう🤔

何のために学ぶかを明確に！今日から頑張ります👍";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847544972781826048', 'name': 'Careers', 'description': 'Careers'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847544972781826048', 'name': 'Careers', 'description': 'Careers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}];;Rahmatsyah Lubis™;rahmatsyahlubi1;Hauptstadtdistrikt Jakarta;False
2022-06-30 23:54:01+00:00;"❗ランキング：39位❗(マザーボード)

「マザーボード X570 AORUS ELITE X570-AORUS-ELITE」
メーカ:GIGABYTE

価格:¥22,122✨
🔥売り切れ間近🔥(08:54)

https://t.co/PqvbjRvbNQ";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Lightrankin;[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1232796998157209600', 'name': 'GIGABYTE'}}];;Emma;tea_book81;Torino, Piemonte;False
2022-06-30 23:54:00+00:00;"Mengenal Kapolri Pertama Jenderal Polisi (Purn) Raden Said Soekanto Tjokrodiatmodjo

•Lahir di Bogor, 7 Juni 1908
•1928 : Aktif dalam pergerakan kepanduan Bangsa Indonesia Jong Java
•1930: Mengikuti pendidikan Kepolisian berupa Aspirant Commissaris Van Politie di Sukabumi https://t.co/aICqHTbeKV";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;かお;l__Vo_oV__l;;False
2022-06-30 23:53:53+00:00;"RT @PadmashreeJha: Eight bytes walk into a bar.
The bartender asks, ""Can I get you anything?""
""Yeah,"" reply the bytes.
""Make us a double.""…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter;[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1422654058679070720', 'name': 'Culinary careers'}}, {'domain': {'id': '152', 'name': 'Food', 'description': 'Topics about food, like Donuts or Brunch'}, 'entity': {'id': '1422654058679070720', 'name': 'Culinary careers'}}, {'domain': {'id': '164', 'name': 'Fields of study', 'description': 'for all fields of study, e.g., futurology, microbiology '}, 'entity': {'id': '1422654058679070720', 'name': 'Culinary careers'}}];;Wife Guy, who barks, please call;Balgruuf316;Connecticut, USA;False
2022-06-30 23:53:25+00:00;"Jmeter java DSL es una gran opción para implementar pruebas de performance contiunas en el pipeline.  La mejor forma de tener una buena performance en cada sistema. 
A todo aquel que desarrolla en Java mírenlo! https://t.co/FkowHyBToJ";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[];;viviane ribeiro arti;viviane41861305;SÃO PAULO;False
2022-06-30 23:53:24+00:00;Perbasi Minta Dukungan Suporter Untuk Timnas Basket Indonesia https://t.co/I3jmDpYn6J;Sentiment(polarity=0.0, subjectivity=0.0);0.0;WordPress.com;"[{'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226212329119745', 'name': 'Indonesia'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1447550827124572162', 'name': 'AFC Asian Cup'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '731226212329119745', 'name': 'Indonesia'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1100397500890996736', 'name': ""Men's national soccer teams"", 'description': 'National Soccer Teams'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1447550827124572162', 'name': 'AFC Asian Cup'}}]";;cass;peachyyonggg;m!nor | rcbyf | selective ;False
2022-06-30 23:53:16+00:00;"RT @javinpaul: Best Spring Boot courses for Java developers :-
1. Spring Boot for Beginners  -  https://t.co/3QA8u3yHbV
2. Learn Spring Boo…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}];;The Chained Typist;iabanon;Melbourne;False
2022-06-30 23:53:12+00:00;RT @mytrashcode: No. 2511 programming meme #programmingjoke #code #coding #javascript #python #datascience #programming #programmer #joke #…;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898659750950207489', 'name': 'JavaScript', 'description': 'JavaScript'}}];;Ø;l__cody__l;🇵🇭;False
2022-06-30 23:53:08+00:00;"RT @UCouponsMe: [100%OFF] Python for Data Science and Machine Learning https://t.co/tpwo8HVqi4

#MachineLearning. #BigData #Analytics #Data…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1118167720866930689', 'name': 'Big Data'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}];;{𝙾𝚗𝚕𝚢𝙲𝚘𝚍𝚎};OnlyCodeBot;;False
2022-06-30 23:52:51+00:00;enum好きなんだけどJava比べてC#,VBは弱いなあと思ってた;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;Jason Washburn;__jwashburn__;Omaha, Nebraska;False
2022-06-30 23:52:39+00:00;"@666diplomat @java_warrior @alexcshell @angelfan30 @ellewoodsgolfs @kashmirigirl_ This @alexcshell loser made an account this month just to argue with people about things everyone agrees he's wrong about, popped on his account because of some other brainless takes he's spewed out and found out the truth

Pretty much a troll with an unearned superiority complex";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;Tcuttoli;tcuttoli;Corse, France;False
2022-06-30 23:52:36+00:00;RT @gp_pulipaka: #Python Libraries for #Cybersecurity! #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #RStats #TensorFlow…;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898657691010191360', 'name': 'Internet of things', 'description': 'Internet of Things'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1047123725525479425', 'name': 'Information security', 'description': 'Information Security'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1118167720866930689', 'name': 'Big Data'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1047123725525479425', 'name': 'Information security', 'description': 'Information Security'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1088443224425807872', 'name': 'Information Privacy Worldwide', 'description': 'Information Privacy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898657691010191360', 'name': 'Internet of things', 'description': 'Internet of Things'}}];;Dano;Daniel43466792;;False
2022-06-30 23:51:38+00:00;@qverzox good morning java! have a nice day ahead and take care! ^^;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;Sean Carruthers;globalhermit;Toronto;False
2022-06-30 23:51:36+00:00;@TheJustineJoy @java_warrior @kashmirigirl_ This is so good. He couldn’t even trivialise properly;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;Marcelo;marcelovbcfilho;Mogi das Cruzes, Brasil;False
2022-06-30 23:51:30+00:00;Explore Lingua Franca on FreeRTOS https://t.co/T0oPuuErpl #github #Go #Shell #Makefile #Mustache #Dockerfile #Java #Kotlin #C #Python #HTML #Shell #C++ #Rust #PowerShell #Makefile #JavaScript #CMake;Sentiment(polarity=0.0, subjectivity=0.0);0.0;oss-first-issues;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597172203520', 'name': 'Services - B2B'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040692468', 'name': 'GitHub'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898659750950207489', 'name': 'JavaScript', 'description': 'JavaScript'}}];;Youtuber pobre;camipolmann;;False
2022-06-30 23:51:28+00:00;@paixaostreamer Is that in java?;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[];;ニキニキニキ×;bunbun_games;アナタの心の中;False
2022-06-30 23:51:19+00:00;"RT @camipolmann: procuro programador que saiba php (importantíssimo) e java

(oportunidade de emprego presencial em cuiabá)";Sentiment(polarity=0.0, subjectivity=0.0);0.0;OnlyCodeBot;[];;Foxhead;thfpjctart;Brazil;False
2022-06-30 23:51:09+00:00;RT @nicknisi: Always bet on _not_ Java.;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;フューチャー・カレッジ学習塾;future_college_;岐阜;False
2022-06-30 23:51:02+00:00;"❗ランキング：38位❗(マザーボード)

「マザーボード B550 Pro4 B550-Pro4」
メーカ:ASRock

価格:¥13,200✨
🔥売り切れ間近🔥(08:51)

https://t.co/CemIMan09j";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Lightrankin;[];;AWS_study;AwsStudy;;False
